seller_id,TotalFreightCost,TotalShipments
c840d3fdbba0790404fdae73d253b253,359.65,14
b33aaadd1a8891d2dfef0c4c3bdf0371,359.04,17
5d378b73ab7dd6f0418d743e5dcb0bd1,358.7,6
b64d51f0435e884e8de603b1655155ae,357.36,23
04e38a233f726ef161074ab1c9b0399a,355.67,24
fec6275253471ace26d209bbaa64cd0f,355.67,10
77e4abfd739aed9c46480f90f81c0eb4,355.22,18
91f0eec23d4a61d7d7caeefa3f0ad1ca,354.46,11
78744a20ee2f80ba64f6804c25def2b8,353.85,6
ef2fbc2b607d8492bcffe657a4645434,353.61,21
51e4e89242cbb846c2deff3dc015650e,353.17,16
3d5d0dc7073a299e31fa718ce1bc00b6,352.32,22
49e7217cfe4e427191c378ec626d8737,352.09,13
334cab711dee080b079fa5779b584783,351.67,26
866558b3bccef2dbc6d29a2b5995016f,351.35,6
28f10b1c5e5abb9d4857745bede6147c,350.42,28
cea729054f157f5870bdd321a958d994,349.52,26
039e6ad9dae79614493083e241147386,348.42,5
3a734b715d333a2588a3d54a0c9b8746,348.3,21
39d54ff918774174706fb065d7f9dc07,348.03,24
a5a1bfcf728ab0e19182959cf0771ee4,347.89,24
f918546be4bec7104d117789ba758b2b,347.15,23
b8630e1121437d41cb08e3c749c2c2e2,346.1,12
52f9db5cfb423382a2fa5c9e39303202,345.75,22
bf100ecb7997df312b285358fb32f92c,345.11,21
2e1a7d075abe038c1b2743005fe42ff1,344.89,22
093805f8f2aeb63881444571e1f48f30,343.94,27
b83cedfb587e7911540e3f576d6917ce,343.8,25
97512d3fc193b2d1dfcdba0f9d1f0f8a,341.55,13
2c4c47cb51acd5ea5db5e0ae0e26542a,341.47,15
9d5604a1f112324ad6b2aa552122e0fb,340.48,17
4978a02ea9c8be7a9b5480680f40334e,340.23,19
f4c4daa86e30c7e5a553a8d518ac03a5,340.19,18
f5f2ab9bdb6b30c14c61be68c5ed37da,339.87,18
8a2d12a90e92f012ce5226fc6592b653,338.97,18
d9442042130b7fe579d1295f9f4a248f,338.88,22
c5f7feb04a6a1fb3596322bfc3cf1917,337.86,11
6aa3928696eab49a19a466e665a649fd,335.68,22
e256a62e0ac58c0edfba09966142d561,335.44,14
8629c241b3622ac12cd4118afdc8d394,334.36,13
6f229cc508fc6915ed5c499efd93baa4,333.88,14
bf00385a5f7fc1ef39a13c2e9ee50a5f,333.85,28
6b89abe95848c850399130d149a39b63,330.53,8
7586919161935337bf6b6d7ff5779648,330.22,18
acf974e4d5950ad143a247471b831eb9,329.82,12
bd697db56ff8e7c9cd1abeb7f72029b2,329.14,21
67883baaae6134ee81b271a542613728,328.12,19
4324dd16853115efb0fd9d0d131ba6f4,327.22,18
bba3293d6f5d5af2f415e004e8b93ae3,326.69,17
7f2617c58d5d06806987308b45654351,326.47,23
e48cc16ab70bfa09e1401740dce0b3d7,326.3,17
06bb3a2fe5e7b7a845b13e8fb91bd944,326.14,18
2addf05f476d0637864454e93ba673d5,325.64,12
86bb7c4b535e49a541baf3266b1c95b1,324.82,16
d4ffeb15b67e81ff9af2b4252d99fb7e,324.41,12
d6b664fa0667064c6d76394e7848d790,324.34,6
f41ce2e25237f9092cd8e6e7516c7a2f,323.92,27
512d298ac2a96d1931b6bd30aa21f61d,321.93,12
d1c7fa84e48cfa21a0e595167c1c500e,321.35,12
6989574bd97d9773f10d232b6c07da59,321.1,7
48efc9d94a9834137efd9ea76b065a38,320.4,34
f1b93673502375d491780bb49d615dbc,320.35,10
2d518637f53161b973e01f56ea4bb88e,319.81,13
04aba03279157f6d4e0fe8ccaf21963c,319.23,15
656591be56071d4c9ef4e5fee78a578a,319.2,11
9f50216bfd01913736a55a11b55ea842,317.1,19
82cb9f452fe8334df74b22d37824b431,317.06,18
00720abe85ba0859807595bbf045a33b,315.98,26
e2c92f9c1c7746d899d18f2e158bbff7,314.4,12
3092c0b297aacfb4bb6e056ebe13b9b8,313.98,17
2be17df1c49978426251562096c3cc09,312.55,16
343e716476e3748b069f980efbaa294e,312.1,24
c500367424994318b9e779ff1ae9a330,311.99,9
a70e9066dbfd10b6b97a3f54a1356762,311.4,4
30c7f28fd3a5897b2c82d152bb760c17,311.09,6
392e0502231ae2f8b29994ef6398cd77,309.89,17
557f22c76691849db52d2abccf0015d0,308.67,13
38102b031c2a15e54623d711bfc753d3,308.21,10
daf565f087a52def0fd5c5825b3661bc,307.93,9
f1b854361f4e15d5851b494df66f22b2,306.44,4
6806dad1da97bfb5a9038eac6881f706,306.26,14
08d2d642cf72b622b14dde1d2f5eb2f5,306.16,20
60562ab00b8054280520d390c8c0045c,304.09,17
bb5bd94c8f59cc050072d2930c869cac,302.77,17
41ab63a91b8b264e8c8780368bf1dd5b,302.27,13
42ef3192a9ff87a22d1867b74b3ee205,301.88,23
cda598c48d7c614bc1cad7d8ff6f0010,301.6,18
b5e3e38609125694d2ea2417522a60b7,301.14,17
e250d617a0ad591ba9bd663e584a895d,300.79,20
2d378dbb39815785238c0139c7647fb7,300.44,2
5075aaa8404020ae6aa8bf4792099b41,299.27,15
7c5b05cbdb5542049f38d90d7815b97d,298.92,23
1dcfa3835714681d4ba4a93bc1e0fd41,296.88,14
cfe94489ddd337d1e29e12f2a7205d10,296.82,24
53d00c40e32aeb924a84ce72b1af869d,296.22,17
b494891378bd8f4560abe576c52deacd,295.98,21
b9a03475e6447e631b6799ec8274800f,294.98,11
a425f92c199eb576938df686728acd20,293.39,18
d354c38a7182125a748cb10474fe963b,293.37,19
863d2ebcd347ce4922de7a0f9a5581d6,293.22,18
5b85809efd0d0e4dea1a9544e1280ed9,292.76,14
c8c1bea22194a4eefa2dc9a9fa89f536,292.73,13
c1ed9e3daf6154542826a6996af0fb8c,292.57,16
df0f42bc4c2142eacf0eaf2cffd0cfbb,292.45,16
b8114f2f589a6804810f04f99b36b498,292.41,11
b55638ad525e906c698fa2ce742c1742,290.87,12
141440cad9341e553f8401c574a2aa38,290.8,12
373ee4a3a775a733770ca3f790b8b9ac,290.32,22
bc302730ea8cf49b5c74f579febb5bbf,289.27,11
6bd69102ab48df500790a8cecfc285c2,289.02,5
f125f3a310c2e5f822d116147de1e474,287.89,22
bb7a14e229b1c95156719c3d9552eeee,287.41,10
e84ad2127668df3aafc6b73531a0beb8,286.73,23
7a425d299613df3e613bcf9d2eaf5c49,286.67,18
2646baaf662d4d92ac48f047e35db92d,286.34,18
8a1ff5c35f6595a73fef4c7b96e4908a,284.8,2
1354d51653f645349064725ed204e85e,284.72,20
aeb36d67f1414f234d42a29e27cf1f17,284.3,4
8daab2245ebdc277c51098d01c5ad8ef,284.05,16
ade45994b717ccee333492330fbf037b,283.63,10
c52c644cc0dc85121207a27013efc6af,283.16,2
2d42ebcda99fd55f6f4bc2f1ca035d50,282.47,11
6562efe88ce0826a4ca4f189f03b4b84,282.32,20
25e47381a6c510ddeb36084e33b89f0c,282.11,17
62c50c1af4dfdc4149d25c5222043d39,281.95,17
02dcd3e8e25bee036e32512bcf175493,281.59,15
5a05a16bb50629ee31afab8a6d4c2674,281.18,15
cbf09e831b0c11f6f23ffb51004db972,280.2,10
b2c97074649f92197d9387d9033dda5f,279.37,11
a23266650e7c84bb93fbbba502137478,279.04,16
2e3be8a987a30d7544dbbda6861cc14e,278.05,15
81336a0f57a33776419727a300249e90,277.8,18
89f69225956f951295ca4c7fb1266553,277.41,12
c4fabeea6e569d42d02993bb1f4f1cbc,277.22,11
8ff1a9df749e454105c55cda13e79143,277.21,14
9d7a1d34a5052409006425275ba1c2b4,277.05,16
ddd51ae8cda92f3995a51fc0f0f3eec7,276.92,25
820cc752a266cdc6c1a1e61dd4583330,275.97,15
e6a69c4a27dfdd98ffe5aa757ad744bc,275.83,23
6861de0f40cacb0602e473c51639f980,275.73,8
f5b44895715ddfe3087dc414f30268f3,275.64,19
eb5b6204dde3a6e03b5f1bb8479f055b,275.13,21
8476243f92442881ddd5b578975cf115,275.03,12
26e2c91ef821e1ff8985f408788fe35b,274.47,14
3364a91ec4d56c98e44174de954b94f6,273.91,6
5e105f5c9f63f5f1fd75d6cb942e55b1,273.83,8
1fdc574883ef3b33ad41562d93f3a74a,273.27,18
9d681c7e12db302cb261e721040dde65,273.08,14
74636e24f01da9268b0ed88dacd8513e,272.61,4
6288c69c4ce638e59925e59193f98b16,270.21,20
5ee7fd217d08dfe5d3e2f51f96a12c9a,269.68,9
c3acdfac4e3e97ff87529454fbc03642,269.28,12
5b51032eddd242adc84c38acab88f23d,268.95,14
808d4348b916efa08e766ebad39f61eb,268.59,20
186cdd1b2df32caa72cfb410bba768d3,268.28,6
638cba8be1fb599bbb76fd6948351eb3,268.27,22
91543f9849d68d023e17194926598543,266.57,6
8ca1551acf9832a4cf467bbbac15851f,266.54,12
a066df7361163e7ddc5d7452dd17448b,266.32,17
83645b1645cdee8953ee54c29ceed564,266.2,14
13511db12ac61e2f89c53b72a944a60b,265.97,6
acadd4d36859671cb635527c6c977533,265.94,12
0b18d63d0cd1d723567903fd34a07df2,265.89,14
218f991754f360af9c2daa5e0b8e990c,265.22,17
e1dc0754bada9ee4cfe9713f22f61292,264.78,12
112453736dbe3889cfb74e1aaa0ba0c1,264.77,14
a8739afb32aaa45e01815ca76f76f54b,264.73,15
63ffcb71394dd8ea3872ed9ffda17c74,264.72,17
6bbcb8924baf70b7fe2fe2097e8cd407,264.33,11
b586cd24c010a13916af621b0325fbba,263.99,7
d9e7e7778b32987280a6f2cb9a39c57d,263.89,13
2528744c5ef5d955adc318720a94d2e7,263.7,5
3d68c634a99a1ba46dbca3967a69c623,263.7,2
fe26f3ecb51a15e6d8335cd92da42562,262.59,7
edc518ba25576a0188a0e8f2c3af186f,262.16,8
e7f3bf1ecd8526eb7f3b18059e6716e5,260.77,18
d101c6da914ae3d53f7bee42283f2fe2,260.15,16
ce616e1913288884e7742faac9d981db,260.15,22
fdaaf5bfda82b7b80535610c831b8d09,259.42,15
9df5750209b83567ec144eb299d7d634,259.3,11
a13580f0e8f782b7a543885a0ef99f08,258.78,10
70125af26c2d6d4ef401a1d02ae7701f,258.42,8
f44b6f775a2b390380e0e30b5c9d3eee,258.24,10
1987cd4be10fe09ee50454f9c354d1c6,257.53,16
0307f7565ff85b299b6e5ef162b1b1a9,256.99,6
5ab05b6d86d417796c69ffd6774ec832,256.75,12
f8201cab383e484733266d1906e2fdfa,255.83,10
3f0e48d209018b466fcd3bb4ccfeb520,255.8,10
da6a60cc8cc724fe51be021ff8be779c,255.79,13
72bc2cce903c872fe376a8faaa81d237,255.77,18
c273175f7c6c80fb02f051e2fc6d0d72,255.22,14
1430239a858e7682bbc43b20758af153,254.65,22
0ff83046c3fa22efee8ecf291888b191,254.48,11
4de6e4ba574aa9dfdc824bc44dc47fdd,253.32,14
e3a386fc36e22064434e1fa256f6a9fa,253.25,17
8602a61d680a10a82cceeeda0d99ea3d,252.91,19
128f9bfbe4c7d5185033914b1de3d39a,251.98,15
851773c885feb5e2da3b4f82bc2b17ce,251.83,10
01bcc9d254a0143f0ce9791b960b2a47,251.48,10
5a425cc503b39b262a847fd6212bf53b,251.28,14
e5475dcab1e07b63d7f6e902d8f5eda8,251.22,19
5c853bb56f70f4d14218944bae111d7a,251.06,24
d32e3909cfb714fb2a6cb092c85b9c5f,251,11
9c690ceacd5c66731bf443ea810195cb,249.22,12
3f8034bfc6b8b4135534975d49f04c63,249.03,14
1660ad786c27fd935378b6192a90b417,248.28,13
5eeb9c756d9780b96283e5a2ac6da334,247.74,9
f3c38ab652836d21de61fb8314b69182,247.59,15
9261d76c62caaf0b24677c2ceb7f8f20,247.54,7
26d6bbee02420494d471c9f6436929c0,247.19,13
5ef131ac72773e5b3f6c0d63cf424657,246.2,11
34f563c82a85b99ae9e6d60db5fc2e28,246.2,8
5b35136197710e16ac5e7b7c2bd4ea85,246.09,9
da7039f29f90ce5b4846ffc0fcc93beb,244.45,18
1cbd32d00d01bb8087a5eb088612fd9c,244.06,12
b8578d2d823bd8e251f6fdd02b40902d,244,9
a63bfbaa882c8f4542891b4e2246cc7f,243.99,6
b18871c324516afa228a13e8f1ef0ae9,243.8,23
54065e9aef7e9e9c2dc23b7594db021a,242.78,12
ed8cb7b190ceb6067227478e48cf8dde,242.71,17
a414555ce331b8c8aea4a9cb8395194d,242.64,8
f805b96fa705ba7995a221f1749dc141,242.43,7
980640c45d7a4635885491d077167e4d,242.37,14
49383af7ab774e4e8f3000f49c83dc4b,242.23,12
e9c6969d40e6a3d2d0f90013165c2b98,242,10
8378eb36b6b70c5734e83ad7b8cdc3b7,241.87,13
f4a04f7be452aa3bb31760bf00055dd0,241.85,18
bce6a5ecf98e99fd2a8868b15c51f04b,241.6,15
e504a4e2efaa45cbff7e268a2c58c956,240.8,11
921323538c9f1c4e816f2720eac02bea,240.36,17
293dee954235e4e4e43f129313625ebe,240.3,8
6b15924333bd1a741595fe981ea04822,240.14,21
a254c682cc01e119f83530446f1df9a9,240.02,7
36890be00bbfc1cdb9a4a38a6af05a69,239.58,13
4221a7df464f1fe2955934e30ff3a5a1,239.54,5
985c92cc412091f8529c12d7f23d3fef,238.13,12
89bc797e2e29667aa035d4368f9b7f92,238.04,19
74bafed391319577bce6f4d2acc0589a,237.73,3
a0d7fbb07bb5ebc3b05980e750db56f3,236.19,4
88cf19ec1fc2c58f161aee259d57142c,234.71,14
41b86b552e54e3a7009596125aa8b167,234.61,11
bc2ac6b95e1accce9858528ee566c17e,234.56,22
08084d990eb3f53af056ccbc1730c8a7,234.29,12
0ac4201fda2c68ebc0e47cb9423cf3c9,233.99,14
caa9bc43a9fe8cf9c564ddd8a03cc4a6,233.87,14
70849ca4f400aaabb62cb7462a6f1428,233.66,12
08d0949a9a17c027262db1f3c450c26c,233.04,12
1690cada046eb7e92c12f98b1f8a8167,232.91,10
39a5005f2605cbdb4f9ac14485cabfd1,232.59,8
c794dab4928dd97beb41d05514441e86,232.19,16
d6ab728cf30867cf3f1a2e216ae2f9b7,231.82,14
817f85dbb65aa3e70831d90fe75cdf89,231.62,11
f5f46307a4d15880ca14fab4ad9dfc9b,231.38,10
f435898e493ba0356019a0b1cb8b55b1,230.92,12
4091f77d8c768fc3e81c20761471761d,230.87,8
ec933281fb017b5020d06df29c3f77e8,230.85,8
ea65d8b58316a6f2362f2a9e4b3e86ad,230.82,16
76833248bbc0e65a0293ec62023e4396,230.7,2
4d0041cdbe51b4617d95c70b19decc74,230.29,8
8185694b58b2ba6de20fd41ae608bbea,230.27,8
010da0602d7774602cd1b3f5fb7b709e,230.25,5
c5f7e746b7e6d07def6c0dae9903279b,229.92,11
228e4c1a0be164f613d41c24345f9d2c,229.74,5
1b1ae47a313a825a7ccceb8e2e30fa9d,229.37,10
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,229.19,12
cb6c9f5888a7a090c75beaf615925792,229.08,11
c2d70ce2c5d0a2eb75e78668236e6dc8,229.02,15
3c3017960b2dbd72711a61f0400aab8f,228.72,9
a08692680c77d30a0b4280da5df01c5a,227.91,17
ee27a8f15b1dded4d213a468ba4eb391,227.66,1
3969863bb8af7f72580b3b1ffd3a17b3,226.87,13
e439f7176d763f92de325271111b2fd5,226.8,6
402916f742e5c740cc751493d9cf5053,226.43,10
5b664594895aefb418afaee6d40a9a23,226.38,22
c89cf7c468a48af70aada384e722f9e2,226.01,14
02b72cdeb9cfcc429f1af6f4e3f3b737,225.99,4
b6e1504972665f739dec4facb9943775,225.89,14
80f2cf9abf6b5a0e5c612b5eea6646e6,225.84,6
d06d019f72a04e5497a0b64190af170c,225.51,17
26785a546900236d66f2e4197c211158,225.45,15
ed859002ad59dbf8cf3602696a6c3000,225.44,11
439a47cc365d6e3bd526812ea9de3c29,224.43,13
7c1fea10b5b006671d608b1d7c446ec4,224.15,14
76ea5315acb3f5f7ade3cd261faf922a,224.02,15
78a4d36f65a019172c6154468831a69f,223.4,7
39c763cca83e654764b7a4a650fb9b7c,223.21,11
e8a85b5f3df47be0984c55fd4064dbb4,222.99,14
abc015ebac1d283a323ca9db35ede4b9,222.85,13
6d22a1fcebb6dd08c9cd90b92a93e8d0,222.73,13
a2deecd5398f5df4987110c80a1972a3,221.99,13
c37b2059d4f90d4feead554e5246565e,221.98,16
76c47a299e4a8fe992316a85865acbe9,221.88,10
b7ed9fb14c8eadb37adb9c45d67ab0fb,221.75,11
77fccaae319668a8ab6cd0fd16aec48c,221.44,12
7ff588a03c2aeae4fbd23f9ae64b760d,221.18,16
e64d65bc8dbec2accda90c58de5d1246,221.16,12
768de2a4fc06aacecb9a586ccc30746a,221.01,13
1cbd50a8c52e6cf8e315c5709fab386f,220.69,9
0887a9f087bcd5d9f6642b52f897fc6c,220.35,12
b566ab0ef88016e00422755e305103c6,220.22,5
6f83d9e4da896daae20b9b6b2d3ff8d2,219.85,11
bd15ee794d5e640d9dd71b665b2ab15b,219.33,12
d7485b33791774c36108f8c69602d48d,219.32,10
fe701d88b67eaca109dffd464d1be9f9,219.02,10
7357b52d27cbaa90f81a96cbc1279396,217.81,12
fb3cfbc8a86f5d7fbb4d36b8df63f60d,217.76,15
270d3ef21830ad0ecf3a6c53d08a533a,217.61,17
fe49ee029e61e789a1f3a5525f57ba8d,217.46,16
5f26c1408a65b42a7224cd463bdf3292,217.29,10
b81e3a6c866a764974fe849821abeebd,216.86,11
ed46f1eb4a638113deb2a1137b5f22e9,216.68,4
05730013efda596306417c3b09302475,216.67,4
be8e909810184b9b19e886129149d8e5,216.23,15
db46ca7bce82b11f7e247539271fc390,215.89,16
87d30a6a0cbf89356e49324971ab1d24,215.78,17
d4f117125b59ce73c3302f88ee40c458,215.32,17
1bb3812d5f0747a3ab7348f199001a10,215.17,9
d4910f1cdcfdabd48d6b316e395d4a23,215.04,12
4d232b78ab7ef10393dc3807d827bc0d,214.99,5
f1c1ac3f3efc07e659c035008e615e66,214.72,9
87e24fc7052259b1f7f607d61c10d8be,214.66,7
dd4d95ba2d15c071e6c695e2ef6ce169,214.41,4
6e4f5ff6b086632ba8dcb558fb10249e,214.35,5
6eb94e1466490d327a09abf8f3552a50,214.27,9
87d3c3aeb3ead335511b3ce315eb341e,213.71,15
ca77545ca4d2dfd1431bf61334e2fa3c,213.71,10
8e29d051f810eb22959ede205b462b9f,213.48,2
3d2531eccfbde1d7c8db7a3a12fb267a,213.06,10
ecccfa2bb93b34a3bf033cc5d1dcdc69,212.47,16
8bd0e3abda539b9479c4b44a691be1ec,212.27,12
fac1a9017ade7bdc94058fc1c969f355,212.07,10
024b564ae893ce8e9bfa02c10a401ece,212,8
7a2d2949aea47fab95fd98d6c9f618b1,211.24,12
e601b04acf48b4576e73ddca9481f0dc,211,16
bede56095ba33c42038fb85f707b8a42,210.87,2
75a4764c108403a7a0575140cb22287c,210.15,9
180c3376aff0e43dd5788709df48a843,209.97,10
a4b6b9b992b46e9ef863637af96e04bc,209.84,8
1f867308a0ce13133a4e639ff4de0c02,209.82,13
577719699805dd125d5b6fdde5943bba,209.56,8
39d61be7a92eb77b7da367bd4845bc0e,209.03,14
ce20a2ec1514c25e16f2b5b39bc818f0,209.03,7
c84592044b180dec206770c38603814b,209.03,14
c157bdeedcbc9a8e3c8bf0d87ff24428,208.7,10
de0c78824586e9a5f5f04fd84e25df39,208.53,16
5f67c6082caacb26e431a7b17940cece,208.43,14
1782ce2db72c3dda627d5e7c898104e1,207.37,10
38e6dada03429a47197d5d584d793b41,206.91,12
a5dd1946fb63ada8bcaa0c9cd8f11e22,206.71,7
02c988090b766852e088c69d7fb3b551,206.57,16
ffad1e7127fb622cb64a900751590acd,206.53,15
8a40ae794fa3f9892cee24bd5af0488b,206.41,6
431050a06a317f2b38168dec3dcd2b46,206.15,10
6c99c983ce3b6ba0ab813e6790e81691,205.76,9
081acf3de680d554796c9cf041be7bc2,205.5,8
4ba52dfeba874da5b9ee7b17c7494f04,204.91,11
bc07d855eac23aab5ac8a120f21d16b2,204.74,12
403aa86912527d730337ffcb0fb096ab,204.62,11
59cea8e446d3834393058e7e0666b6fb,204.54,10
1d503743d2526f03f0c2c89540ee008c,204.49,17
119d1aef1b4144adba89163f6cd9f5d4,204.24,4
bd4431c1a8dfa744b59e1e2a8bc99b9e,204.09,7
1b8b75e227c9a9c100d0c210fb6176ce,203.62,15
968268a686aa05d1f529fb07dff08130,203.55,12
7b7f91e98f8c6def45a1407923304402,203.02,14
bbaff50f3b708fda865918715276cd87,202.07,16
8fe8786ee000001ab51d030dfd4a7bf1,201.44,5
ca4b77513ac2040591b0d8fae6958380,201.17,15
e2a1ac9bf33e5549a2a4f834e70df2f8,201.11,5
63a79f5a7eb5cb48a7e5787b141c7993,200.83,11
562f8cfc51f265411f487d07e9c40e7f,199.33,13
f2336e113377dd21c744d9c4fc8293a9,199.08,4
51ed72984a04e5dd35c2b27e77179038,198.93,7
5c3460cd3e8a984382ae254e7dd20d9f,198.54,10
2bd05d410a8fd26dc4184a15f4f2f588,198.54,7
26af45f5dfd967225a832838aa4e24a3,198.51,11
5b97c06a046398e7005b2b7c0d707a92,198.44,3
9198786624eaeb375793215cad26cfa6,198.3,9
5145090ab595c0d0b8557199f5701fbf,197.85,4
de9727ca376d1be6ec121b110aa7954c,197.84,11
c458e2045a8aa8964f8879af03fdcce6,196.79,9
4c8545742faaf58fafd5fd14d25d75cf,196.31,4
0eaa7e33d73809f1f925f7d07c506cbd,194.9,15
c6218512d16fcac0af02fe92691cf274,194.64,8
e3b4998c7a498169dc7bce44e6bb6277,194.31,1
d1b9d4be4b6f9ebd85f8acd6745ba612,194.18,11
7d294cf9a6a69dc6a0c3e540fff0e039,194.13,5
c8cc60ffd415254af5d9b9f34f32c369,194.03,9
2009a095de2a2a41626f6c6d7722678d,193.54,12
d4e4b5192cba4e0e66eb12a9d347239d,193.5,11
85cc55e048b6bcc90c75afe7f0e72f72,193.48,9
80ceebb4ee9b31afb6c6a916a574a1e2,193.21,1
9a1aea68d3efa00862ec88c0768037d0,192.51,8
282c7480173bb9c01dd41cc739fec010,192.11,8
392353362d22cc2c236e1ee81ff19890,191.97,10
6e864f5c4669eff3d98140a07cc50202,191.77,13
48fb026ed7455a42f5d3e9390ed5088e,191.54,9
13fa2a6c6b9d0f43cb588d7c82117a12,191.44,10
079d295dcbf06ee8bb1b65ba964eb2b6,190.79,10
184a67a8f9f63234d3a92340bbdb727f,190.56,10
41c2bad7229b0c25e6becf179ebf63ff,189.92,23
c878515173c84a492ebe50d6b493230b,189.2,10
bdae679a9b282249bc23b9b69dae9a99,188.83,12
226b05fe067266c59c15dae208213d06,188.68,11
bd1d49a326abfa9b1036772e40445430,188.5,13
ec80e49e69745ab6c14f984bf2149423,188.31,12
236585a4ddb5fea9fa40233e2249ed91,188.14,11
c0098efcf800861dcae589affca31408,187.46,9
3e8bd881d92466e63ba9e3e809cd3c50,187.43,9
43402bdf22aa2310e8f99e2f94f78628,187.15,5
a2fa0bdc798ee84cdb08281337cf4fb6,187.11,11
0791d9fc1e30678ecf03d3e55fa108d3,186.99,11
68f86ba270525243e68ae74044f992b9,186.7,11
2059c39f76271d4ca3f15b5ffaccc8b8,186.39,12
edd066cd02126d7800f9b66e980e9931,186.23,6
c53bcd3be457a342a97e39e5a9f0be22,186.09,5
eb4df17aed01d918c65f0f8d650900c0,185.59,11
5b07547f10dd980738a1a27f685af669,185.47,14
8b2d4ab22f42c5cfc338b846decfda60,185.32,9
1996942dc085d7773ba77a529b163cd0,185.28,9
9a03a4e9eb0b947652fae4f6121a3f5e,185.22,7
788e857f317e53de488d393e65a80f45,184.95,11
a0415d9b25ede3c4b1e477e9916ffc03,184.94,9
b43d8b707f887a30f4675391098354a0,184.76,4
ad273c9eb54ecb4532de4bf75bae9e4e,184.75,11
9140bd1d9de28b197dce077bdd687438,184.06,8
2bf28e311bba65237358230cabac3f15,183.88,8
9aa388272ee334b6ae07bc73706e254a,183.46,7
670a9dda115b5a88b18cfadee8de2332,183.09,11
3fac58ce0ad699020c7944d53c41329c,183.02,16
d29ba1220fb8634fa3a107e54497b8a4,182.92,9
4be6b962d83299498bae2190f95d6566,182.29,12
406740ee611378a662d274c7d8c43c4a,182.08,10
d9e8c084b68fe958861d8f2c21202e6b,181.86,12
07017df32dc5f2f1d2801e579548d620,181.75,9
0747d5bb69f0586cc869d8af4c50f93e,181.44,13
15fa791d5e017f66402dc28c44480657,181.29,8
768a86e36ad6aae3d03ee3c6433d61df,180.24,17
8f580d36c1e9d6fbce95283403c7d447,180.15,8
7d7d2b7a51328016102d4528c411d630,180.05,7
8fbd63429be6d3e5e6d1a709b6464802,179.57,8
2dcf93836ae3ce0d7c93e2f10876467a,178.64,12
01c97ebb5cdac52891c0ed1c37ba0012,178.5,12
b16d3dadc47d4eb18be3d88bad0775ce,178.44,11
8bdd8e3fd58bafa48af76b2c5fd71974,178.39,10
a67780aba9dd436e7ac0aa1f889e73ec,178.04,6
404e1ba01358af4cd63f679b2c4d1fa1,177.83,12
c394e193cda3b4225ff2094d32184849,177.56,11
1d29dfba02015238dfbe2449a5eaa361,177.12,12
89a51f50b8095ea78d5768f34c13a76f,177.1,11
f52c2422904463fdd7741f99045fecb6,177.01,13
e8dba4d70f7f2b20e775d09cae01142d,176.48,9
8a207b6080964f3c1fc9d35bd6096ba4,176.34,3
ea00f977a203ff88adf7057cb7806998,176.29,18
d5b9a084373da994a6e37f732169a853,176.29,7
13f57c12a00ed4610db646b913a7f5c6,175.95,13
a9415cf907dfa12f9ed18693244f5329,175.42,2
59cd88080b93f3c18508673122d26169,175.38,12
be9a160a9011f627c3e121d076c1ec7b,175.12,5
d9d43faf741ceaa8da52fdbb81d9e0e3,174.79,6
c7a0a13cbcf29d5ce51c8f80afdc0b89,174.72,9
3d0cd21d41671c46f82cd11176bf7277,174.58,11
f5f1f2c5f923f36ad79ea1d07185ddc9,173.73,11
33d677f27a69b84051204ee4ae76eaca,173.49,10
cb9fb4ca75d7ba8437480e8dde64fe98,173.42,10
bc503e244f187939d10c92a5c8e378ce,173.41,13
71592660bbcb6a4664e97b6f8b68babc,173.37,7
04fdea0c111866e6cf812f1570d6b5bd,173.35,8
e603cf3fec55f8697c9059638d6c8eb5,172.99,10
0aa2205ca24f113f4658a5c536667426,172.48,11
35fb511489d9ee3ee27a76debce9df06,172.29,7
03a2a6dcbe45d639c4dc2a0d24769c40,172.25,9
9c1c0c36cd23c20897e473901a8fb149,172.07,7
3985a3c45be355a4c57fde108bfabd1c,172,8
2e0dba2da448400b1c11d7b4b22f32a4,171.83,13
fadb07c842a2aef5d5a676b85f220e71,171.62,7
5d76d80a2f5f39c891b996a1bf4c9853,171.25,6
5f7300535881cef3b625fd683cf7d145,170.85,11
9449f25aeaf531019b76999ea49a6949,170.49,9
830379336fad8c6f3b15a4a3ddb5c66e,170.38,4
31eec405c9bb71dec8e2629a92e764fa,170.24,5
a478c7961d6a992065b24e63b366f90b,170.06,9
07de60b03d150fb3ea09eab5da5e4c8b,169.9,9
3492e68f37fd1df87f4f2f2ea247f445,169.4,9
05a940b4ecae36cadfd8e93bd9c43257,169,9
c3e1abd72a42fe690fcd89cf5720fe29,168.97,13
d63c73efd41eb002280e7ec831424edb,168.59,2
6d2f2e3b539480db1e0842b3a4e32e6e,168.3,6
7daca0837f033a41a6f3428c18657533,168.16,7
30a81d8cf85fb2ada1b1b094c9583a95,168.1,20
6ddc28b61be28373b4503a1f61cf98a9,167.19,11
5151aea44289d6c6b090ee31c2132508,167.17,7
f35b3c613c4f7b2275f4185d0a3c59ec,167.04,9
b5abf4f36adc043117b4fca82c22984c,166.84,9
c7fdb77fdbff3c41981bc52f787e959e,166.68,11
6cf476a4ca74498db55cbccdaa9dcfb6,166.66,6
8759e7aedd644f487315e5860962f162,166.34,3
b12cfd255810394b60caef18ae163547,166.15,2
