seller_id,TotalOrders,CanceledOrders,ReturnRate_Percentage
0747d5bb69f0586cc869d8af4c50f93e,15,NULL,NULL
0761743cbffb25d7148189e9f1a5f03a,7,NULL,NULL
077c5fae4bea9500e3737b16f71b9d3a,6,NULL,NULL
0791d9fc1e30678ecf03d3e55fa108d3,11,NULL,NULL
079d295dcbf06ee8bb1b65ba964eb2b6,10,NULL,NULL
07a9bc7f61396b658ddf3ac534efe44c,1,NULL,NULL
07bf9669d84d1f11be443a9dd938f698,24,NULL,NULL
07d75e33f2750d97d467fb57e4dfdd8a,2,NULL,NULL
07de60b03d150fb3ea09eab5da5e4c8b,9,NULL,NULL
07e8e8fc5222bb358e6f259da3197074,2,NULL,NULL
080102cd0a76b09e0dcf55fcacc60e05,130,NULL,NULL
080199a181c46c657dc5aa235411be3b,83,NULL,NULL
08061dc0fc165ed41288cc7acde738ee,4,NULL,NULL
08084d990eb3f53af056ccbc1730c8a7,12,NULL,NULL
081acf3de680d554796c9cf041be7bc2,8,NULL,NULL
082e0bf4cb865a6533b1e8e498cc0255,23,NULL,NULL
085f6f7e049c996695fb2074fe38d45e,8,NULL,NULL
08633c14ef2db992c11f840f04fad4cd,97,NULL,NULL
0873d9f8f36123f8d910f4760e788cfb,6,NULL,NULL
0885aaf116795758dfeb5f1032487bcd,30,NULL,NULL
0887a9f087bcd5d9f6642b52f897fc6c,12,NULL,NULL
08ad4ac1388e4420ca531c3edfc46198,7,NULL,NULL
08cdbae123ff67ca4e36d9d641ce0119,6,NULL,NULL
08d0949a9a17c027262db1f3c450c26c,12,NULL,NULL
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,NULL,NULL
08d2d642cf72b622b14dde1d2f5eb2f5,21,NULL,NULL
08f5819815f3d06545011850bd70f0a8,3,NULL,NULL
091065b789659bc3cd9af9cb3a6253ff,2,NULL,NULL
0936e1837d0c79253456bbb2ffaaef10,2,NULL,NULL
093805f8f2aeb63881444571e1f48f30,27,NULL,NULL
094ced053e257ae8cae57205592d6712,19,NULL,NULL
0951a6e282947e09cd47969f4ed0b47f,7,NULL,NULL
09883d9ab71c8fe8a9bfc7fc3075b07e,5,NULL,NULL
099095b050cfe8eb1ddff5317587e96e,20,NULL,NULL
09bad886111255c5b5030314fc7f1a4a,5,NULL,NULL
09f952a5f58d2285b0372551ae8f9b01,56,NULL,NULL
0a198e95d32b1be2da9424c962a6ebfa,1,NULL,NULL
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,NULL,NULL
0a85ebe4e328db81ac9109781205e2f7,12,NULL,NULL
48985c61529077fa4f1e38bcff0f2ed3,7,NULL,NULL
48b6c3f4c6a93171da04b75313f2130f,2,NULL,NULL
48bad451945f5227341793478d6353ea,3,NULL,NULL
48e5ee06fb2dc74df1c711a9b6dfac2a,3,NULL,NULL
48e954b2da4f6a750c844173b347ed40,6,NULL,NULL
48efc9d94a9834137efd9ea76b065a38,34,NULL,NULL
48fb026ed7455a42f5d3e9390ed5088e,11,NULL,NULL
49067458c68f7701fd334ce326accbe0,37,NULL,NULL
49383af7ab774e4e8f3000f49c83dc4b,12,NULL,NULL
4965a7002cca77301c82d3f91b82e1a9,1,NULL,NULL
497709c2976a8fa308730a2dec5b0726,2,NULL,NULL
4978a02ea9c8be7a9b5480680f40334e,19,NULL,NULL
499185655c29ecfdbfe776ef7cf875b5,1,NULL,NULL
4992e76a42cb3aad7a7047e0d3d7e729,74,NULL,NULL
499ec63c58e51296c9cf57edcfe1c8a8,5,NULL,NULL
49cdc90518a4f82676b38b3c1aa43ff6,5,NULL,NULL
49e7217cfe4e427191c378ec626d8737,14,NULL,NULL
49f8d2ea7b718d0ce587d34207caf2b4,1,NULL,NULL
4a1917ef994878940e1fb03eeb787ad7,3,NULL,NULL
4a1f694197d05fe70026b016a7316b41,23,NULL,NULL
4a23adac87cf538689fa600d976f78b2,3,NULL,NULL
46ef1a25845fc051c2998d878354810c,5,NULL,NULL
4736e9d642ef4257cd7622516931eb51,20,NULL,NULL
47648caee88ccfe951fbb27fbf7b4cbe,3,NULL,NULL
478bfe564db21eeb44386606aa30b650,3,NULL,NULL
47efca563408aae19bb7206c2d969ea9,12,NULL,NULL
47f55702f598c7c6cc8458b0fbc1c49a,2,NULL,NULL
48328ec9a579151d9cc6a86d4a59336c,1,NULL,NULL
483ca627d131e18f988349b1655c0acd,1,NULL,NULL
48436dade18ac8b2bce089ec2a041202,151,NULL,NULL
485452467ff670447e84a8370c3fc898,3,NULL,NULL
4867209cb29b56b92893d7bde3ce8012,1,NULL,NULL
443d880f15cbd3572885e1d44bf2c478,2,NULL,NULL
4450bd8327d471c4a11a83d1445b1b62,1,NULL,NULL
446cc09cdbb130904da114e807dbec40,3,NULL,NULL
44717f64ec2a457979cf83c429077666,3,NULL,NULL
447d377bdb757058acb569025ee18a93,1,NULL,NULL
44ed138eca6214d572ce1d813fb0049b,3,NULL,NULL
461ff5303b6c9c1a4a07f40c5aece516,3,NULL,NULL
466222e777149751370e7e98fb623b0c,1,NULL,NULL
4677a5437afda5fa7140b927b07be1cc,11,NULL,NULL
45c20d94d9171b0bcfab3c955e47d67b,4,NULL,NULL
4a5b36211b1f51bf7eaa5c10a57fa483,1,NULL,NULL
4a82168aaef173cbb6e46ae88728f919,4,NULL,NULL
4a82c4af97ffc0fb2dc26bfdc03b1842,3,NULL,NULL
4aba6a02a788d3ec81c03137144d9a80,1,NULL,NULL
4b0fdb526525f9890eb145bf1534640e,20,NULL,NULL
4b1eaadf791bdbbad8c4a35b65236d52,8,NULL,NULL
4b39558c138930b9e5489c93b6df5fe3,5,NULL,NULL
4b5f66b7adcf57f1ecc0d3c07dd6b177,38,NULL,NULL
4b90495391ac0bd181a80a459df1e718,1,NULL,NULL
4b9750c8ad28220fe6702d4ecb7c898f,222,NULL,NULL
4b98b0428fc1932cc2514ef9ce2505e6,2,NULL,NULL
4ba52dfeba874da5b9ee7b17c7494f04,11,NULL,NULL
4bcec44888b30ba9001234c534716d3f,5,NULL,NULL
4bde6149c15cf7e177b36fa060dd6de8,2,NULL,NULL
4be2e7f96b4fd749d52dff41f80e39dd,1,NULL,NULL
4be6b962d83299498bae2190f95d6566,12,NULL,NULL
4be9ae93c4fc0f41713d71a4194ee1b3,1,NULL,NULL
4bf2f4ee540798a61f9636d12cd9cc80,30,NULL,NULL
4bf658053d453036c70976bccb2c31b2,2,NULL,NULL
4bfc7a4a1cf8d4d2121c27422d9e50b5,40,NULL,NULL
4c03b9dd4c11ee2cb35c96c49efc9420,48,NULL,NULL
4c18691b6037662be2df78a765d98ab5,67,NULL,NULL
4c1c7281388a33dd06daac44f9fadbd1,5,NULL,NULL
4c2b230173bb36f9b240f2b8ac11786e,346,NULL,NULL
4c498c7345e89aebad651544829beca0,48,NULL,NULL
4c4d546adf3c3868fe19c9ec6e9ffda9,3,NULL,NULL
4c60877808f4318ef1107fbeb8f89afa,2,NULL,NULL
4c61e37f664c3c88aff092aa5ac779d7,8,NULL,NULL
4c8545742faaf58fafd5fd14d25d75cf,4,NULL,NULL
4cc43a222a0f94910728b62b97a8c5f8,1,NULL,NULL
4cc4fd4fdd406a85bbdc1f824b731bd7,2,NULL,NULL
4ce8b55b4bfa4659184e7becc1fba3f2,2,NULL,NULL
4cf490a58259286ada5ba8525ba9e84a,8,NULL,NULL
4d0041cdbe51b4617d95c70b19decc74,8,NULL,NULL
4d232b78ab7ef10393dc3807d827bc0d,5,NULL,NULL
4d600e08ecbe08258c79e536c5a42fee,8,NULL,NULL
4e922959ae960d389249c378d1c939f5,454,NULL,NULL
4e92348462c75b6c842b994ce84a0ed4,1,NULL,NULL
4ea2f12dbe91deeacd2c1e74f069a6e6,6,NULL,NULL
4eb61f060e7dcc1d5a80d806c35cc541,8,NULL,NULL
4ebdc7e6cd6102a022dadc49156d4ea8,32,NULL,NULL
4eeb99008a0f59d2c7759c59f9a346eb,2,NULL,NULL
4ef4c39cf3c24f326434cf0b2e48046a,9,NULL,NULL
4f0d637c1197fd65405ebd755ac9f86b,2,NULL,NULL
4f1f1c8666cdb6442f775c4e8caed465,2,NULL,NULL
4f40d2ed38d1cc945364a7cd202a82c7,1,NULL,NULL
4fae87d32467e18eb46e4a76a0a0b9ce,1,NULL,NULL
4fb41dff7c50136976d1a5cf004a42e2,3,NULL,NULL
4fe2f67634d00c021aa01f96b6f2d68e,2,NULL,NULL
4dc2e811a1760953cb7c6a590b498943,1,NULL,NULL
4dc646b9b9e8e411ef48ba000ea3ac6f,5,NULL,NULL
4ddeb3e828550cddc8d45c8bc36ab2d1,1,NULL,NULL
4de6e4ba574aa9dfdc824bc44dc47fdd,14,NULL,NULL
4deebb3199eeafb282ae33229144f94b,5,NULL,NULL
4e06067cc08b3f41d837768d392c3ee3,46,NULL,NULL
4e0d109ccfba9a1151c103049880c857,2,NULL,NULL
4e17c65a516f69d023a2ae78b84f28d6,74,NULL,NULL
4e2627090e6e5b9fabba883a37897683,5,NULL,NULL
4e326052e5dbba8adcd512f3450a307e,6,NULL,NULL
4e42581f08e8cfc7c090f930bac4552a,4,NULL,NULL
4e480be820e37de1444325ff358c9296,2,NULL,NULL
4e5725ba188db8252977a4f0227bd462,25,NULL,NULL
4e6015589b781adaa5ce7f1892d06bb1,3,NULL,NULL
4e7c18b98d84e05cbae3ff0ff03846c2,89,NULL,NULL
4e85b538b0dad58852641540686d0e14,4,NULL,NULL
516e7738bd8f735ac19a010ee5450d8d,84,NULL,NULL
51702dc2a3e106c76dbff722b5bf0726,14,NULL,NULL
5194c22ed1f616ec0c0f33c571542879,4,NULL,NULL
519a7aa428f18d125a283cf8c014fdd6,3,NULL,NULL
51a04a8a6bdcb23deccc82b0b80742cf,1,NULL,NULL
51e0557bc7b86de13e946c60ee91ce39,1,NULL,NULL
51e4e89242cbb846c2deff3dc015650e,16,NULL,NULL
51ed72984a04e5dd35c2b27e77179038,7,NULL,NULL
51f108f62cb87d61918159902c8f8583,3,NULL,NULL
5206cc4bc2297c833e6061c49bf9c43f,1,NULL,NULL
52092ddbd3a58c450a4459bf051b2287,6,NULL,NULL
520b493b57809f446cb0a233bb3e25c7,73,NULL,NULL
522620dcb18a6b31cd7bdf73665113a9,180,NULL,NULL
5236605f4d4b0b3e4df85b850393fca0,5,NULL,NULL
52454f90d4c30c016768db02f88c1a74,5,NULL,NULL
52562a9f449c3dc3d53f5f5b9ed74903,14,NULL,NULL
525e75a6fb1454a2325ab1734bcec221,11,NULL,NULL
5275ca25d0358ca73864e0ae41be1320,4,NULL,NULL
527801b552d0077ffd170872eb49683b,92,NULL,NULL
52831e5990d0771cb4951d6f12928167,1,NULL,NULL
528bcf6680c36dddf07620bd35b33a6f,2,NULL,NULL
528ce32f560edd11add4169f6a5b65be,2,NULL,NULL
52956b80ae65fda598f06f6b9943e7a9,3,NULL,NULL
52a50b42accf164f9f019941e5759d9b,4,NULL,NULL
52a52b9f656520e99716f5bc40f661c8,8,NULL,NULL
52ac6f920b7280e4c6d30dd94de6259b,7,NULL,NULL
52b53f7061969fe471d119b6195da864,1,NULL,NULL
52bb00821bcdd358a5a5a27e1f6be5a1,2,NULL,NULL
52d76513f0c4d97f3b99570e2c94ee31,28,NULL,NULL
52f0fe436a347ddad7ed5f9aa4e27eaa,23,NULL,NULL
52f6f9f13ba19504c02781132a049e75,1,NULL,NULL
52f976b17ea7f2f087f56dcc419328f6,6,NULL,NULL
52f9db5cfb423382a2fa5c9e39303202,23,NULL,NULL
5305693ffae2d3463377b1f6fe67b15a,1,NULL,NULL
53088c75f948b48a7ece173ac17f0c12,3,NULL,NULL
530ec6109d11eaaf87999465c6afee01,104,NULL,NULL
53243585a1d6dc2643021fd1853d8905,410,NULL,NULL
53336f97ddbe53e2a617d07b17447b95,1,NULL,NULL
533d46c1b06970e99f09523a61df4972,2,NULL,NULL
3d8fa2f5b647373c8620330c4e077a9f,48,NULL,NULL
3da38366e7bd9baf6369071f782ecdf0,1,NULL,NULL
3db66a856d18a9cba7c9241fc5221c50,97,NULL,NULL
3dbbce181edfaa4a597ec858c382d2ec,20,NULL,NULL
3dc69bf2c42f0568a5c4791ec3fd3745,2,NULL,NULL
3ded4e2d5f135cb103e5949d7263d2dd,1,NULL,NULL
3df020b72d3d44b3af9d110fa3940b65,101,NULL,NULL
3dfd3dc96f7f8598eca74e9ac8a2fa31,6,NULL,NULL
3e35a8bb43569389d3cebef0ce820f69,2,NULL,NULL
3e46a38ee171c503c3b4a3f23fe3bf0c,1,NULL,NULL
3e51f9cbe317bc3a88f2c76583811ee4,1,NULL,NULL
3e8bd881d92466e63ba9e3e809cd3c50,10,NULL,NULL
3ea00e1dea2b0659dbaf654735929220,7,NULL,NULL
3ea08c48e851106d2f584349daba335f,1,NULL,NULL
3ef37b7ca6dd2b80bd8af81a62504996,2,NULL,NULL
3f0e48d209018b466fcd3bb4ccfeb520,10,NULL,NULL
3f2af2670e104d1bcb54022274daeac5,7,NULL,NULL
3f3486b61f45078d4f31ee5e43d8c5bb,40,NULL,NULL
3f8034bfc6b8b4135534975d49f04c63,16,NULL,NULL
3f8247d0f772ffa58560e5c682521ad5,1,NULL,NULL
3f84fefc07dc159b268d4a77d3e8c425,3,NULL,NULL
3f995f07c49d0d55a99d5c54957f7d81,43,NULL,NULL
3f9be91358837bff69df67edfa3e42e8,7,NULL,NULL
3f9c56764fabca627406093dcb3ef0b4,7,NULL,NULL
3fac58ce0ad699020c7944d53c41329c,16,NULL,NULL
3fadb4cba4c35bce6a7eaf9872d5623a,5,NULL,NULL
3faf68a3b0af94b10bac70d86077be49,7,NULL,NULL
392f7f2c797e4dc077e4311bde2ab8ce,2,NULL,NULL
3935fe5fe0f82787a9dcb8deb62be09d,17,NULL,NULL
3968920b9aa752ab98f7d5888c9252f2,10,NULL,NULL
3969863bb8af7f72580b3b1ffd3a17b3,13,NULL,NULL
397c4d0c005b6f41f90098ac724e28cb,5,NULL,NULL
3985a3c45be355a4c57fde108bfabd1c,8,NULL,NULL
3986c0b54f6b748b75e7bd4e092aa3e5,1,NULL,NULL
398cb257329ef7af7f1943a8974a3cbc,1,NULL,NULL
39a5005f2605cbdb4f9ac14485cabfd1,8,NULL,NULL
39c763cca83e654764b7a4a650fb9b7c,11,NULL,NULL
38e6dada03429a47197d5d584d793b41,12,NULL,NULL
38f276ca6e7cc95a6d1bb55ac9e5550f,1,NULL,NULL
3903c788ded8dc03b5ebab37a2f3e9a1,5,NULL,NULL
391bbd13b6452244774beff1824006ed,2,NULL,NULL
391fc6631aebcf3004804e51b40bcf1e,613,NULL,NULL
392353362d22cc2c236e1ee81ff19890,10,NULL,NULL
38874e327ce94d11390b96eb42d61928,6,NULL,NULL
389e45560e33d2d0747f949dcddbc08e,1,NULL,NULL
38af8acfd46ac4a7bf754e8ca6736664,5,NULL,NULL
3a490ba60afa30ece0e7d50cfe74a4f0,8,NULL,NULL
3a52d63a8f9daf5a28f3626d7eb9bd28,1,NULL,NULL
3a734b715d333a2588a3d54a0c9b8746,24,NULL,NULL
3a79f35a2344ede41af21267f61d5ec6,1,NULL,NULL
3aa3c89ae3cd482385568be76120f63c,1,NULL,NULL
3ab971ce71839580d2ae5b4e40fe8044,38,NULL,NULL
3ac588cd562971392504a9e17130c40b,1,NULL,NULL
3ade81dab5a172b88e1871c28ae05260,32,NULL,NULL
3afc536624bc2e65bddfb5db33cc01f3,6,NULL,NULL
3b15288545f8928d3e65a8f949a28291,121,NULL,NULL
3b18f9856c6eb2413eafedb58e9eecd9,1,NULL,NULL
3b872fd4747f01cc56206f2934198618,27,NULL,NULL
3bb32fedaa74e4ad20f4ce067733bd31,3,NULL,NULL
3bb548e3cb7f70f28e3f11ee9dce0e59,53,NULL,NULL
3bdff180c7e1f6551a643b99c265a120,61,NULL,NULL
3be5841cdcc46de4ed3f9116f104b2c5,4,NULL,NULL
3be634553519fb6536a03e1358e9fdc7,99,NULL,NULL
3bfad056cf05c00dabe2f895925d83b1,5,NULL,NULL
3bfba5a77604f6dfae7e6dd7aaf65821,4,NULL,NULL
3c010235b7345c92f125d14ee232a76b,15,NULL,NULL
3c03b12bab54d8b37d79d914bfdb1aa0,43,NULL,NULL
3c3017960b2dbd72711a61f0400aab8f,10,NULL,NULL
3c487ae8f8d7542beff5788e2e0aea83,33,NULL,NULL
3c4e0452bff7a2a788179488d3d77032,36,NULL,NULL
3c7c4a49ec3c6550809089c6a2ca9370,160,NULL,NULL
3c88ed2e76a2247933a15daa7161eb1c,1,NULL,NULL
3ca08eeb8d5595949fed424bd3677742,14,NULL,NULL
3cfa1358a6caa965278721344c8d76f2,5,NULL,NULL
3d01d1c414c44b5943a09619ff3853cb,5,NULL,NULL
3d0cd21d41671c46f82cd11176bf7277,11,NULL,NULL
3d2400ac620cffa23ac81bd192f7f555,1,NULL,NULL
3d2531eccfbde1d7c8db7a3a12fb267a,10,NULL,NULL
3d290fe363c60a77498c1126fd3fb8d3,3,NULL,NULL
3d39fbf22a665714baf62fae36029e23,8,NULL,NULL
3d3ccf2b2f8134b10dce9dd446f0e075,3,NULL,NULL
3d4824f20035949c710eaf111f869d39,10,NULL,NULL
3d49bfdd1b43a7fe169b3740067acc61,3,NULL,NULL
3d4b1ae7539303b5704493798893e82c,9,NULL,NULL
41b86b552e54e3a7009596125aa8b167,11,NULL,NULL
41c2bad7229b0c25e6becf179ebf63ff,23,NULL,NULL
41c9d3997dd3c072c31139dc5bb5761f,3,NULL,NULL
41da412d33e8da4f22baf55cb1bde82c,21,NULL,NULL
41e0fa5761c886a630994a55c12087e7,5,NULL,NULL
4200ddf1967c5e41e48db62bc6d4b5ac,42,NULL,NULL
4221a7df464f1fe2955934e30ff3a5a1,5,NULL,NULL
422be4cc81a457fdb46f47edeb968ae5,1,NULL,NULL
427165bf50f8ca07efc7bdc2bfcf1688,5,NULL,NULL
42b6488f5b8246d9141712abd4b1b693,2,NULL,NULL
42b729f859728f5079499127a9c2ef37,132,NULL,NULL
39d61be7a92eb77b7da367bd4845bc0e,14,NULL,NULL
39f776d2974049026ff531fc42ef2a3e,4,NULL,NULL
3a1a1fec38dd360f15fc912e821e169d,15,NULL,NULL
3a3c180dd702a725bd0ba4117689239e,1,NULL,NULL
3d621842b2ed28e2b474132480edac3c,10,NULL,NULL
3d62f86afa7c73be2628a3be1423f5a0,2,NULL,NULL
3d68c634a99a1ba46dbca3967a69c623,2,NULL,NULL
3d700782d7818f2c1e0d7a9e9d75fc00,3,NULL,NULL
3fefda3299e6dfaea3466ef346a3571a,1,NULL,NULL
4003520d80d0bad1d5623f7aa3c63cda,1,NULL,NULL
400f221ab83037c0ea78f1267da9624d,1,NULL,NULL
402916f742e5c740cc751493d9cf5053,10,NULL,NULL
403aa86912527d730337ffcb0fb096ab,11,NULL,NULL
4049512728d969bec69f84088b012416,9,NULL,NULL
404e1ba01358af4cd63f679b2c4d1fa1,12,NULL,NULL
40536e7ca18e1bce252828e5876466cc,4,NULL,NULL
406740ee611378a662d274c7d8c43c4a,10,NULL,NULL
406822777a0b9eb5c50e442dd4cd3ec5,47,NULL,NULL
4091f77d8c768fc3e81c20761471761d,8,NULL,NULL
40d54b51e962dbe09cabbcfd33298dee,31,NULL,NULL
40db9e9aa57f7bb151bcda6b0f9bdbb7,12,NULL,NULL
40ec8ab6cdafbcc4f544da38c67da39a,2,NULL,NULL
411f3b52d857390502ee4e4d5ceabc2d,30,NULL,NULL
4125d9385a25e82d2f72d3a0fd55bc3f,1,NULL,NULL
412a4720f3e9431b4afa1476a1acddbe,22,NULL,NULL
4170f6a9367e6b5d6401d03ce6d54569,5,NULL,NULL
417a1e6c7321084d2a0ae0d023cfad93,1,NULL,NULL
41958cbd3335433c8740300e8cd600d5,1,NULL,NULL
41ab63a91b8b264e8c8780368bf1dd5b,13,NULL,NULL
41b14765bd56c8ad10971074380f9c0c,10,NULL,NULL
43753b27d77860f1654aa72e251a7878,1,NULL,NULL
4391ea5c5990502176a1dcda44a2373d,5,NULL,NULL
439a47cc365d6e3bd526812ea9de3c29,13,NULL,NULL
43a1d4bab73b816e44ef4e4facd9f9b5,1,NULL,NULL
43a5d4a57af536fddc96d08be3afdfcb,1,NULL,NULL
43b2c864251aa0ce4030c746984e088a,2,NULL,NULL
43f8c9950d11ecd03a0304a49e010da6,41,NULL,NULL
44073f8b7e41514de3b7815dd0237f4f,153,NULL,NULL
45213867cefbf2cd4c6177e10216a951,14,NULL,NULL
4559697a8f7e637227c2eeaed843baff,42,NULL,NULL
455befea1bb853c75ccbca94cff26e5c,1,NULL,NULL
455c5640e8c5bd1b2ee85c0158f85727,8,NULL,NULL
455f46ef09a9e45667e2981df84b5cc2,2,NULL,NULL
457fe919b032a3f7dadba6fb92cf7855,12,NULL,NULL
458c6fa920810ce2492da71bc26d9eec,2,NULL,NULL
458d868c9642f55f18f04e951a3fdde6,2,NULL,NULL
45a3d05fb00435e52a28859dd03703b3,1,NULL,NULL
432c67955c0acd1fd6b0b5d678766a71,3,NULL,NULL
43402bdf22aa2310e8f99e2f94f78628,5,NULL,NULL
4342d4b2ba6b161468c63a7e7cfce593,20,NULL,NULL
436bf27f2f18474fc6047702e9f8a866,1,NULL,NULL
3fe7120d6257285ac6a3ce7cb071ccec,2,NULL,NULL
382229d1e840115ffe3dbf5ff460e417,49,NULL,NULL
42d4b7e70819438f5ada61c965e92d7e,3,NULL,NULL
42ef3192a9ff87a22d1867b74b3ee205,23,NULL,NULL
42fa4ee7240e9b8eb4576358ec142ba7,22,NULL,NULL
42fb44130ac3134cde8e35cf8ec7df25,3,NULL,NULL
430315b7bb4b6e4b3c978f9dfa9b0558,21,NULL,NULL
4305fe92735c8a43d154ff6dd2b8d927,21,NULL,NULL
431050a06a317f2b38168dec3dcd2b46,12,NULL,NULL
431af27f296bc6519d890aa5a05fdb11,125,NULL,NULL
4324dd16853115efb0fd9d0d131ba6f4,18,NULL,NULL
5de1c80811ce7007f62f00d971236c09,2,NULL,NULL
5debea795b07621e1f90532e18f96145,33,NULL,NULL
5def4c3732941a971cba8fdee992ede1,6,NULL,NULL
5e063e85d44b0f5c3e6ec3131103a57e,1,NULL,NULL
5e105f5c9f63f5f1fd75d6cb942e55b1,8,NULL,NULL
5e106d93b717c2682b9383da480364a1,1,NULL,NULL
5e25c632f9db6cfb8bc100421c2737b6,1,NULL,NULL
5e49e3a44bdeb5aab2684258bbd4f525,3,NULL,NULL
5e9f5bd34e0830569f05c9d4f56e04a8,2,NULL,NULL
5ee7fd217d08dfe5d3e2f51f96a12c9a,9,NULL,NULL
5eeb9c756d9780b96283e5a2ac6da334,9,NULL,NULL
5ef131ac72773e5b3f6c0d63cf424657,11,NULL,NULL
5f0057b677eb963672bf05dfa3f16c34,5,NULL,NULL
5f06030071324cc52bf0304014ac7234,4,NULL,NULL
5f1dc28029d2c244352a68107ec2b542,78,NULL,NULL
5b85809efd0d0e4dea1a9544e1280ed9,14,NULL,NULL
5b925e1d006e9476d738aa200751b73b,63,NULL,NULL
5b92bfa4120daa27c574daa2e386c693,1,NULL,NULL
5b97c06a046398e7005b2b7c0d707a92,4,NULL,NULL
5bba18b40e8c973b0f32e748004775b0,1,NULL,NULL
5bc237df65098fe211bb4818f4d26d78,2,NULL,NULL
5bc24d989e71e93c33e50a7782431b0e,17,NULL,NULL
5bc55dbe2f12b6af6d83ed46023e0dc8,21,NULL,NULL
5bf397d04035b5f45cc41e82ec106803,4,NULL,NULL
5bffbafbb22daf6d3bfc216a46db8708,23,NULL,NULL
5c030029b5916fed0986310385ec9009,10,NULL,NULL
5c243662ce92d84573bfaff24c3e3700,100,NULL,NULL
5c3460cd3e8a984382ae254e7dd20d9f,10,NULL,NULL
5c603ffb38cbbf25a0e0698941324143,2,NULL,NULL
5c6d4016c2a288f074fa0848a2b653d2,35,NULL,NULL
5c853bb56f70f4d14218944bae111d7a,24,NULL,NULL
5ca5d579b5857ee8709479b1047cecc3,2,NULL,NULL
5cbbd5a299cab112b7bf23862255e43e,38,NULL,NULL
5cf13accae3222c70a9cac40818ae839,156,NULL,NULL
5cf1ec37aea089f45110c70653a166ab,3,NULL,NULL
5d0363b33554b373851fc1622e4d5f3c,95,NULL,NULL
5d043cd5512d4bd2f88e5ccdd5736c38,1,NULL,NULL
5d378b73ab7dd6f0418d743e5dcb0bd1,7,NULL,NULL
5d3bb11474a06bdc23fb9e89f1164ee0,32,NULL,NULL
5d505d2298ad549e4e4e835562fa0c1e,2,NULL,NULL
5d76d80a2f5f39c891b996a1bf4c9853,6,NULL,NULL
5d9dc90a686a8fddacffab6bab5653a3,12,NULL,NULL
5d9f3746e112e696f98ea22c56b3e912,1,NULL,NULL
5db42a6cd9bf1bf0d3aab9582767f168,1,NULL,NULL
5dc203c7b84a0e71e878a179de05fb9a,5,NULL,NULL
5a93f3ab0ef4c84ed5e1b5dbf23978bc,44,NULL,NULL
5a9b3bcab695173c820e53934574ae80,1,NULL,NULL
5a9c0859cb00fd8aa4db443837f0a700,2,NULL,NULL
5aaa890629f83706d8d9bfecd8377c1c,1,NULL,NULL
5ab05b6d86d417796c69ffd6774ec832,12,NULL,NULL
5abb8ea023c77787f2c15da891c8d384,13,NULL,NULL
5acd070dd3fe441bbb2ec1f1ede515ee,8,NULL,NULL
5b07547f10dd980738a1a27f685af669,14,NULL,NULL
5b0cc932433fa5184b5b94bfe6bcc256,17,NULL,NULL
5b179e9e8cc7ab6fd113a46ca584da81,36,NULL,NULL
5b2e94f2c22b39ccc24d34ad0f669672,10,NULL,NULL
5b33b527da3c5b969cc99dc435cad09a,17,NULL,NULL
5b35136197710e16ac5e7b7c2bd4ea85,9,NULL,NULL
5b51032eddd242adc84c38acab88f23d,14,NULL,NULL
5b664594895aefb418afaee6d40a9a23,22,NULL,NULL
5b67882648febfb6e1225e6ad7164f6b,30,NULL,NULL
50a7e551a7b3f8d37cd6e32d8bfbe5ea,1,NULL,NULL
50bf89f1349bc0409a268c3a49678009,1,NULL,NULL
5a413ade68e8f8d93071a7f52a64cb9e,14,NULL,NULL
5a4236931428800e9d9cc04af0987118,3,NULL,NULL
5a425cc503b39b262a847fd6212bf53b,15,NULL,NULL
5a6a02f419701fc8c605af71d4fc57a4,11,NULL,NULL
58c851d1a3c7cd3da329eb59453fed44,2,NULL,NULL
58e4b302b54937e55a678c4d15111da4,3,NULL,NULL
58f1a6197ed863543e0136bdedb3fce2,45,NULL,NULL
59417c56835dd8e2e72f91f809cd4092,18,NULL,NULL
594f9aaa48e5bf431f011ddc5669b0d5,38,NULL,NULL
5962468f885ea01a1b6a97a218797b0a,9,NULL,NULL
596849622429351f47b32e6cae1055ff,14,NULL,NULL
5996cddab893a4652a15592fb58ab8db,1,NULL,NULL
59b22a78efb79a4797979612b885db36,133,NULL,NULL
59bbc819b99a733f02f0d6b49d1c253d,2,NULL,NULL
59cd88080b93f3c18508673122d26169,12,NULL,NULL
59cea8e446d3834393058e7e0666b6fb,10,NULL,NULL
59de1d4c8c057c2a53acd4ca66531af2,1,NULL,NULL
59fb871bf6f4522a87ba567b42dafecf,128,NULL,NULL
5a05a16bb50629ee31afab8a6d4c2674,15,NULL,NULL
5656537e588803a555b8eb41f07a944b,188,NULL,NULL
5659d77e8d90378e39b960ad5956f64e,2,NULL,NULL
56642bcb79900e777d68e91915cb4267,56,NULL,NULL
5670f4db5b62c43d542e1b2d56b0cf7c,22,NULL,NULL
56a8b450e802502ba53a9885ee38e29f,1,NULL,NULL
56db5c0782e8f7ddc9343f9576ff6d16,2,NULL,NULL
56e361f411e38dcef17cdc2a3d99628b,10,NULL,NULL
56f413900b5166ab4d730e9ac0b12cb0,3,NULL,NULL
570d4583587a5fe2d47c7be89b91ad27,2,NULL,NULL
5721089ba9214e80074f27d5a03fc0eb,7,NULL,NULL
