seller_id,Profit_Margin,SellingPrice,FreightValue,order_count,Profit_Margin_Percentage
b906dd0e57f282c7089171b6ed07982e,139.25,175,35.75,2,79.57
4bde6149c15cf7e177b36fa060dd6de8,127.14,159.8,32.66,2,79.56
4c8b8048e33af2bf94f2eb547746a916,1497.02,1882.45,385.43,19,79.53
530ec6109d11eaaf87999465c6afee01,10085.06,12682.11,2597.05,94,79.52
b39d7fe263ef469605dbb32608aee0af,4026.17,5063.2,1037.03,43,79.52
ccbd753e6863fe7314dc6c0ca5a074e7,393.44,495,101.56,1,79.48
4e85b538b0dad58852641540686d0e14,287.62,361.98,74.36,4,79.46
81336a0f57a33776419727a300249e90,1074.1,1351.9,277.8,15,79.45
68ca56ce86830f3d31b1b7ec6a54da3e,476.35,599.69,123.34,5,79.43
a4fc6eadaff1576af888509a53420f6a,80.1,100.86,20.76,1,79.42
9e7c5f4d7770eab65738cca38f9efccf,146.72,184.8,38.08,2,79.39
76ea5315acb3f5f7ade3cd261faf922a,863.04,1087.06,224.02,15,79.39
0a85ebe4e328db81ac9109781205e2f7,530.15,667.9,137.75,12,79.38
e8dba4d70f7f2b20e775d09cae01142d,679.43,855.91,176.48,9,79.38
cf2384dd2f1dddea3f838efed0945e65,1668.06,2101.5,433.44,16,79.37
a67780aba9dd436e7ac0aa1f889e73ec,684.96,863,178.04,6,79.37
1b4c3a6f53068f0b6944d2d005c9fc89,11444.01,14420.5,2976.49,111,79.36
ffa6adafb71b807dc13159e26431354c,1984.42,2500.9,516.48,17,79.35
2b3b9ce054da76a7428df143a567b156,238.72,301,62.28,5,79.31
c8b3445d737de6befde0c88ede534a5e,2497.29,3149.04,651.75,30,79.3
ba8e85df286308fe68a2ce83a8f8b2d6,64.14,80.9,16.76,1,79.28
2aa3443d7bf9d9bb11133f420d75e083,512.88,647,134.12,10,79.27
6806dad1da97bfb5a9038eac6881f706,1170.74,1477,306.26,10,79.26
ea4e9ce63a2134743b4a92777437fcdd,250.9,316.6,65.7,3,79.25
b5abf4f36adc043117b4fca82c22984c,636.26,803.1,166.84,8,79.23
2e90cb1677d35cfe24eef47d441b7c87,11007.26,13894.71,2887.45,127,79.22
c353f8fc0ce8344999f17d578eb69a5e,139.39,175.98,36.59,2,79.21
8603f0038fe0e52fedd3382d266723de,1864.88,2355,490.12,10,79.19
01cf7e3d21494c41fb86034f2e714fa1,7475.11,9439.56,1964.45,59,79.19
d7d517afce974cd491b8d52bb5b5b1fc,71.26,89.99,18.73,1,79.19
a72f15980dc3e9bfd1a49ac9b2f3af65,71.17,89.9,18.73,1,79.17
53088c75f948b48a7ece173ac17f0c12,207.17,261.7,54.53,3,79.16
a36b125ac6d5fdbc7f50de85c9157bdc,1419.76,1793.65,373.89,23,79.15
788f22bafdd7ab0e1e79f19db72f16a4,99.56,125.8,26.24,2,79.14
582d4f8675b945722eda7c0cb61ba4c7,3721.99,4702.96,980.97,59,79.14
f44bdc12aa39f5271f0b95f66cd4c289,282.93,357.5,74.57,5,79.14
96804ea39d96eb908e7c3afdb671bb9e,2793.5,3530.75,737.25,37,79.12
b8114f2f589a6804810f04f99b36b498,1107.21,1399.62,292.41,8,79.11
6bb0724edf0b62fb91ac404873a97241,2889.48,3653,763.52,17,79.1
76d64c4aca3a7baf218bf93ef7fa768d,13368.31,16911.8,3543.49,64,79.05
586a871d4f1221763fddb6ceefdeb95e,156.52,198,41.48,1,79.05
553a440137d6e0cf776aee0bb83ac9f5,114.46,144.8,30.34,2,79.05
e644cbadf7eeb30d0d29f335ce7d52ec,607.79,768.91,161.12,7,79.05
33576ec5412fb5905d876f12f33bfde6,2148.02,2718,569.98,31,79.03
6d04126aba80df143fd038e711b8fd96,71.12,89.99,18.87,1,79.03
02dcd3e8e25bee036e32512bcf175493,1060.31,1341.9,281.59,13,79.02
411f3b52d857390502ee4e4d5ceabc2d,1425.3,1804.01,378.71,21,79.01
5cf13accae3222c70a9cac40818ae839,11290.42,14293.3,3002.88,148,78.99
9fbd5666d8618fa571c4230fafa09bd6,63.09,79.9,16.81,1,78.96
4917cee8d902e13428c3ec4b1ca6f315,4029.46,5103.9,1074.44,31,78.95
91f848e9f4be368f4318775aac733370,4474.73,5668.61,1193.88,60,78.94
fb89df7f89fd1b8f03fa2acca1ba7364,1752.57,2220,467.43,22,78.94
cc80e2f693fa6e2408f47ccf62413fc1,331.37,420,88.63,2,78.9
16090f2ca825584b5a147ab24aa30c86,20174.3,25579.16,5404.86,398,78.87
382229d1e840115ffe3dbf5ff460e417,3183.79,4037.06,853.27,45,78.86
c76d418370990614e89e956c7a7567d9,240.71,305.24,64.53,2,78.86
0aa2205ca24f113f4658a5c536667426,643.14,815.62,172.48,4,78.85
934ed5cd1b9c1c7382d0a94a94b9e639,99.23,125.85,26.62,1,78.85
55a5b51f93f2b70ea513f5a047b0262a,3155.22,4002.3,847.08,39,78.84
f326006815956455b2859abd58fe7e39,2481.14,3147.16,666.02,9,78.84
2f9b7ce230a057a98a9f5df5893ee36c,111.79,141.82,30.03,2,78.83
06bb3a2fe5e7b7a845b13e8fb91bd944,1210.05,1536.19,326.14,17,78.77
ebd2d60905fb58271facef5596b620d3,6075.64,7713.02,1637.38,82,78.77
cfa5ab0e4d3fc212fd0b3410e7081c62,3765.33,4780.81,1015.48,15,78.76
4b9750c8ad28220fe6702d4ecb7c898f,12456.95,15815.4,3358.45,217,78.76
1a8e2d9c38b84a9702ac7922924b0573,63,80,17,1,78.75
bccf933e006e9b94a6184af782963e77,3278.27,4162.74,884.47,45,78.75
8a2d12a90e92f012ce5226fc6592b653,1255.68,1594.65,338.97,18,78.74
c679fb69a36e1d8349e8c50a217b4d58,1437.47,1825.68,388.21,14,78.74
a7a9b880c49781da66651ccf4ba9ac38,242.13,307.6,65.47,3,78.72
2b402d5dc42554061f8ea98d1916f148,235.99,299.89,63.9,1,78.69
e7d5b006eb624f13074497221eb37807,2737.44,3478.93,741.49,28,78.69
33cbda8716511e27e556dff9d8418bf2,399.23,507.4,108.17,5,78.68
c32fc744b9160ac853450488e3cfea93,51.75,65.8,14.05,2,78.65
6eeed17989b0ae47c9f11ece6f38ea90,437.99,557,119.01,3,78.63
dd39ad39b5d3df33037e141c72497ba6,106.75,135.8,29.05,2,78.61
4091f77d8c768fc3e81c20761471761d,848.13,1079,230.87,8,78.6
19a7c9f66ffa6452ff4b4c0cca71da27,219.26,279,59.74,1,78.59
52092ddbd3a58c450a4459bf051b2287,276.35,351.7,75.35,6,78.58
75745ef7bc7d4f3ea3380f6f5303f514,179.48,228.4,48.92,3,78.58
834f8533b2ecb6598dd004ff3de7203a,3398.04,4324.35,926.31,41,78.58
bcc9dd23e2a8bd8267cf92b19304a1b9,159.36,202.79,43.43,3,78.58
beadbee30901a7f61d031b6b686095ad,3436.44,4373.98,937.54,64,78.57
446cc09cdbb130904da114e807dbec40,198.63,252.8,54.17,3,78.57
2f1e7b90e01d9f086cbcb301c0c3d406,46.34,59,12.66,1,78.54
a3e9a2c700480d9bb01fba070ba80a0e,10502.77,13371.8,2869.03,129,78.54
c273175f7c6c80fb02f051e2fc6d0d72,933.01,1188.23,255.22,14,78.52
d197aa8fbc64087f61984deef05f6227,407.53,519.09,111.56,6,78.51
3492e68f37fd1df87f4f2f2ea247f445,618.46,787.86,169.4,8,78.5
51702dc2a3e106c76dbff722b5bf0726,2123.16,2705.1,581.94,13,78.49
269c5fc9fcadee614364c3620c30a1f9,164.48,209.6,45.12,3,78.47
3db66a856d18a9cba7c9241fc5221c50,7433.94,9478.3,2044.36,94,78.43
389e45560e33d2d0747f949dcddbc08e,30.57,39,8.43,1,78.38
ebe3dabc4955c9b0d695e7bda38bf5c3,43.11,55,11.89,1,78.38
fb3cfbc8a86f5d7fbb4d36b8df63f60d,789.54,1007.3,217.76,10,78.38
a5bff0f43eb51f0cad7c37fac7244c8a,348.73,445,96.27,4,78.37
76c47a299e4a8fe992316a85865acbe9,802.58,1024.46,221.88,6,78.34
f3b80352b986ab4d1057a4b724be19d0,7688.84,9815.1,2126.26,86,78.34
17a053fcb14bd219540cbde0df490be0,31592.07,40353.24,8761.17,124,78.29
8bd0f31cf0a614c658f6763bd02dea69,3487.36,4455.34,967.98,33,78.27
888faa8bfb0b159c37de6d898b961c31,1891.6,2418.3,526.7,19,78.22
0241d4d5d36f10f80c644447315af0bd,24543.79,31397.7,6853.91,238,78.17
ba143b05f0110f0dc71ad71b4466ce92,4688.03,5998.7,1310.67,83,78.15
b335c59ab742f751a85db9c411a86739,1949.18,2494.11,544.93,30,78.15
b9a03475e6447e631b6799ec8274800f,1054.12,1349.1,294.98,10,78.14
2a84855fd20af891be03bc5924d2b453,11712.28,14989,3276.72,155,78.14
25e47381a6c510ddeb36084e33b89f0c,1007.49,1289.6,282.11,16,78.12
4dc646b9b9e8e411ef48ba000ea3ac6f,226.14,289.7,63.56,4,78.06
1976a05ecf2996d6ffb7b5430e635fe7,1401.74,1796.2,394.46,8,78.04
5c030029b5916fed0986310385ec9009,3248.9,4164.4,915.5,7,78.02
b5d034ac251546e25afe9067f05c1539,54.53,69.9,15.37,1,78.01
a2b5b6105ea5942300631d2e76f4ffe0,2564.04,3286.69,722.65,16,78.01
b5dd7151a92ccaaa282cbe9681a05f44,66.3,85,18.7,1,78
dbb9b48c841a0e39e21f98e1a6b2ec3e,5605.44,7186.85,1581.41,108,78
0db783cfcd3b73998abc6e10e59a102f,7078.25,9077.4,1999.15,132,77.98
afe0067131b73e40875c9b6c10bd2e21,3929.41,5040.5,1111.09,45,77.96
154bdf805377afea75a3bd158e9eab10,70.08,89.9,19.82,1,77.95
51209b446b2073894bdc0face6c73ffc,280.32,359.6,79.28,2,77.95
b5f49fe968dff6b112861e6cd8e192ef,151.73,194.7,42.97,1,77.93
edb65fe661681b1c0de8bd47c8655855,53.76,69,15.24,1,77.91
e504a4e2efaa45cbff7e268a2c58c956,848.1,1088.9,240.8,10,77.89
26785a546900236d66f2e4197c211158,793.75,1019.2,225.45,15,77.88
0be8ff43f22e456b4e0371b2245e4d01,8827.51,11336,2508.49,156,77.87
11305281b50fff20ae8bb473f8e11876,5084.19,6528.7,1444.51,35,77.87
4b0fdb526525f9890eb145bf1534640e,1883.79,2419,535.21,18,77.87
94c49f20a123aeb9360dbf80ff912bf6,216.21,277.75,61.54,3,77.84
bd0389da23d89b726abf911cccc54596,5815.85,7472.16,1656.31,87,77.83
6b90f847357d8981edd79a1eb1bf0acb,2584.43,3322.08,737.65,45,77.8
0791d9fc1e30678ecf03d3e55fa108d3,655.01,842,186.99,5,77.79
3a3e46d10f74d8a6ca76e2b538f106a0,233.23,299.9,66.67,2,77.77
56642bcb79900e777d68e91915cb4267,2843.49,3657.64,814.15,48,77.74
1b938a7ec6ac5061a66a3766e0e75f90,3000.15,3859.8,859.65,29,77.73
c97aa4ee7420f937da13b7f9e2228b99,23.24,29.9,6.66,1,77.73
ca5832c6960267b71041f74bb39e8b12,62.09,79.9,17.81,1,77.71
42ef3192a9ff87a22d1867b74b3ee205,1052.21,1354.09,301.88,23,77.71
4e92348462c75b6c842b994ce84a0ed4,54.31,69.9,15.59,1,77.7
516e7738bd8f735ac19a010ee5450d8d,5020.69,6463.19,1442.5,74,77.68
1a932caad4f9d804097d7f8e615baed1,3620.55,4661,1040.45,20,77.68
d3674f271c91f824f82d24d92011f669,1334.78,1718.3,383.52,20,77.68
d4f91e8be86b38da2ee35bc489645a9d,38.82,49.99,11.17,1,77.66
d9c349beabc06aa6ff1c6d68b5e9e22e,130.55,168.1,37.55,1,77.66
863d2ebcd347ce4922de7a0f9a5581d6,1019.14,1312.36,293.22,17,77.66
276677b5d08786d5dce7c2149dcce48b,2658.95,3424.2,765.25,31,77.65
2e7ea2aafec5835e781b21d6d1faf1f1,410.18,528.4,118.22,7,77.63
213b25e6f54661939f11710a6fddb871,11724.94,15105.95,3381.01,152,77.62
39d54ff918774174706fb065d7f9dc07,1206.66,1554.69,348.03,22,77.61
41958cbd3335433c8740300e8cd600d5,25.6,32.99,7.39,1,77.6
66922902710d126a0e7d26b0e3805106,11069.67,14267.3,3197.63,150,77.59
6edacfd9f9074789dad6d62ba7950b9c,10060.52,12966.4,2905.88,205,77.59
d3f39f05462b79a4562d35893a28f159,1833.43,2363.4,529.97,33,77.58
9fc70243fb26800cba56e8f014797004,361.9,466.6,104.7,6,77.56
5b664594895aefb418afaee6d40a9a23,782.42,1008.8,226.38,16,77.56
09883d9ab71c8fe8a9bfc7fc3075b07e,209.11,269.6,60.49,4,77.56
97e4a63591ca439a2b8b7efd20e6e19e,271.4,349.95,78.55,5,77.55
cca3071e3e9bb7d12640c9fbe2301306,48881.77,63035.16,14153.39,699,77.55
adbe70ab2c97442046d393988c8d1d27,224.35,289.5,65.15,5,77.5
20d83f3ef0e6925fd74bfd59170babf7,2249.99,2903.6,653.61,40,77.49
141440cad9341e553f8401c574a2aa38,997.4,1288.2,290.8,11,77.43
6b2612338467c08c9b25f0cc55b1578d,71.93,92.9,20.97,1,77.43
7d948535954aaf8c5d39db007f74372e,150.2,194,43.8,4,77.42
6d1b9c9579132c87d2703ec38c30f2c5,231.99,299.69,67.7,4,77.41
e8b4225284fbb02d16f200513f1f395d,4364.64,5638.62,1273.98,30,77.41
6cd68b3ed6d59aaa9fece558ad360c0a,8658.68,11188.57,2529.89,149,77.39
0f7eea709efdf942b5f95c7516dbacd7,151.42,195.74,44.32,3,77.36
cb41bfbcbda0aea354a834ab222f9a59,2933.34,3792,858.66,11,77.36
b29d3380981c51df13fc6fbe87e1763d,336.72,435.3,98.58,6,77.35
6560211a19b47992c3666cc44a7e94c0,93354.72,120702.83,27348.11,1819,77.34
2646baaf662d4d92ac48f047e35db92d,976.71,1263.05,286.34,15,77.33
3d8fa2f5b647373c8620330c4e077a9f,2707.76,3501.74,793.98,42,77.33
7c4adcc13272c0e26fa23aac642adb7b,104.37,135,30.63,2,77.31
8ab42aa58097fd4668d60cc648225d5f,2023.11,2616.75,593.64,20,77.31
d91fb3b7d041e83b64a00a3edfb37e4f,30868.33,39926.39,9058.06,524,77.31
247587846358bb1d2e4c6522020b36fe,76.49,99,22.51,1,77.26
05730013efda596306417c3b09302475,735.33,952,216.67,4,77.24
ce27a3cc3c8cc1ea79d11e561e9bebb6,7310.78,9465.45,2154.67,122,77.24
e256a62e0ac58c0edfba09966142d561,1138.67,1474.11,335.44,12,77.24
7b98de631987e26dd6d803490c43a13c,489.77,634.2,144.43,8,77.23
1bb2bdb95f4841f1bba2c0d2cd83d3c9,3787.59,4905.76,1118.17,79,77.21
ffeee66ac5d5a62fe688b9d26f83f534,1420.17,1839.86,419.69,14,77.19
bf84056e679dbe9c69929847a40e338f,1479.58,1918.08,438.5,35,77.14
5a9c0859cb00fd8aa4db443837f0a700,160.41,208,47.59,2,77.12
157c3e4b42f81ac4a44e8b1ca2fe9876,1965.18,2548.5,583.32,23,77.11
b18871c324516afa228a13e8f1ef0ae9,820.8,1064.6,243.8,9,77.1
9596c870880d900012f2e8e6e30d06d7,5878.99,7625.35,1746.36,21,77.1
30a2f535bb48308f991d0b9ad4a8c4bb,3647.24,4731.3,1084.06,71,77.09
f9ec7093df3a7b346b7bcf7864069ca3,400.27,519.2,118.93,9,77.09
c33a5c3c983090c8b78a28e65052a20d,431.07,559.2,128.13,8,77.09
65febd49fd28ec955651299159b1f527,3188.04,4136.71,948.67,33,77.07
994f04b3718c2bab35c2adfa8afecd2a,2535.15,3289.8,754.65,47,77.06
b86a47b3366e3b5424a7b225781f4908,66.65,86.5,19.85,1,77.05
9f505651f4a6abe901a56cdc21508025,19963.09,25912.84,5949.75,393,77.04
41b39e28db005d9731d9d485a83b4c38,12548.98,16306.75,3757.77,187,76.96
f1ed6bd0a9b11b581f16c851c6a5a527,1248.96,1622.77,373.81,17,76.96
7d81e74a4755b552267cd5e081563028,25.01,32.5,7.49,1,76.95
bc30de0d71bd6260b936a026b5cf7200,301.89,392.37,90.48,3,76.94
dcb7367a92f5ffb89f1e2152ed260285,61.46,79.9,18.44,1,76.92
fa14641f57b655e933124a9ea49cd7a5,276.87,359.93,83.06,7,76.92
7c4402417d51474d4d0cda9557340e40,92.21,119.9,27.69,1,76.91
866558b3bccef2dbc6d29a2b5995016f,1168.05,1519.4,351.35,5,76.88
c8c1bea22194a4eefa2dc9a9fa89f536,973.27,1266,292.73,7,76.88
db46ca7bce82b11f7e247539271fc390,718.08,933.97,215.89,16,76.88
5ee7fd217d08dfe5d3e2f51f96a12c9a,895.82,1165.5,269.68,9,76.86
89ad3263c0931c47f976d7c5778e60f6,436.66,568.2,131.54,6,76.85
62de60d81c55c29d76a6bce418b31cef,79.13,103,23.87,1,76.83
d4ffeb15b67e81ff9af2b4252d99fb7e,1075.99,1400.4,324.41,11,76.83
be67f78487e2cecb0d55bc769709e4f5,78.36,102,23.64,1,76.82
252e76235acb79183cfca6e34f13337d,200.63,261.2,60.57,3,76.81
31561f325664a8a7aba4c8d0c3a9b3db,2075.02,2702.19,627.17,36,76.79
9198786624eaeb375793215cad26cfa6,656.1,854.4,198.3,8,76.79
87142160b41353c4e5fca2360caf6f92,23877.65,31095.98,7218.33,305,76.79
74a9b9bddf14ece02beb81f52c41a88d,72.94,95,22.06,2,76.78
0ef83d7d83ed97cd2a0049ac8be5f88a,3394.21,4421.01,1026.8,48,76.77
3f9be91358837bff69df67edfa3e42e8,437.34,569.7,132.36,7,76.77
1554a68530182680ad5c8b042c3ab563,22244.72,28979.64,6734.92,246,76.76
f049a72cf58fd31b11f8919cade515e7,106.51,138.75,32.24,3,76.76
d6cd01c59123df02fc226eadbadb5f89,53.65,69.9,16.25,1,76.75
aae5e7b457a3c72ee230a47d98fceda5,464.03,604.8,140.77,5,76.72
3d3ccf2b2f8134b10dce9dd446f0e075,466.67,608.6,141.93,3,76.68
1cbd32d00d01bb8087a5eb088612fd9c,801.41,1045.47,244.06,11,76.66
cd233f8bfa30ebfd651f47ee7d054951,61.24,79.9,18.66,1,76.65
ffad1e7127fb622cb64a900751590acd,677.77,884.3,206.53,10,76.64
c240c4061717ac1806ae6ee72be3533b,45.91,59.9,13.99,1,76.64
19e0f40a907ec568c34bfac15de4f4a1,136.38,178,41.62,4,76.62
95ec4458365c4d11f452ccf538377619,1430.09,1866.76,436.67,27,76.61
7402d13c03a7e91366337cd1de471144,362.99,473.89,110.9,3,76.6
8d899e15a5925f097cca50faa49b15e3,494.02,645,150.98,4,76.59
97512d3fc193b2d1dfcdba0f9d1f0f8a,1117.32,1458.87,341.55,12,76.59
f918546be4bec7104d117789ba758b2b,1135.85,1483,347.15,20,76.59
9f50216bfd01913736a55a11b55ea842,1036.9,1354,317.1,17,76.58
65b081a070633e057c462abdd6fb9dd8,1443.51,1885.09,441.58,19,76.58
3f3486b61f45078d4f31ee5e43d8c5bb,2886.33,3769.73,883.4,39,76.57
883dd81e82754ac2c65e9790a7db8c9a,244.54,319.5,74.96,5,76.54
b2a6d334e2833acea353624840e25a0e,1263.37,1650.98,387.61,25,76.52
9add47bf45ce8e8c7db6b9cf670b1e09,3523.68,4606.44,1082.76,41,76.49
7a425d299613df3e613bcf9d2eaf5c49,932.13,1218.8,286.67,18,76.48
93b9a99027bd8bd6af682aff18dd19bf,1465.21,1916,450.79,19,76.47
c9e5ad1f6647f5dbd1172adf6ae3cada,198.08,259.03,60.95,4,76.47
6fc26fe110feebd80a433e1f012a84f9,3173.68,4150.87,977.19,35,76.46
dd264199fc8b687ad029de7de6d760e6,67.2,87.9,20.7,1,76.45
31344c16881c08a8a72c6d2eb29918c1,7157.25,9365.8,2208.55,42,76.42
a21c11ec5c3f03e7cc9f9203bff9e1c6,294.12,385,90.88,3,76.39
0c8380b62e38e8a1e6adbeba7eb9688c,13157.24,17228.99,4071.75,180,76.37
07de60b03d150fb3ea09eab5da5e4c8b,549.2,719.1,169.9,9,76.37
e9779976487b77c6d4ac45f75ec7afe9,32248.08,42229.69,9981.61,645,76.36
3d871de0142ce09b7081e2b9d1733cb1,71299.15,93407.4,22108.25,1064,76.33
ec21206b7894c503788a684a7bc822a6,57.22,75,17.78,1,76.29
dbc22125167c298ef99da25668e1011f,25041.69,32829.12,7787.43,394,76.28
13d95f0f6f73943d4ceffad0fc2cd32c,190.66,249.99,59.33,1,76.27
497709c2976a8fa308730a2dec5b0726,57.96,76,18.04,1,76.26
b87a7ea0c30fad2dd6781b74a0064859,393.05,515.4,122.35,9,76.26
a369d693961cb93b61ca2cc518872a85,1980.21,2597,616.79,11,76.25
850913d59ce317156b00f3705f1c3edb,1664.1,2183,518.9,29,76.23
6a3139c7bf09ece22a4713d956acbe5e,47.16,61.9,14.74,1,76.19
b586cd24c010a13916af621b0325fbba,844.95,1108.94,263.99,6,76.19
f4ce8ca9fa7157e3b33f536ac9a4487d,312.07,409.6,97.53,4,76.19
ac3508719a1d8f5b7614b798f70af136,9481.62,12446.14,2964.52,101,76.18
709e16e2b25c7474d980076c6bfc4806,3924.94,5151.9,1226.96,60,76.18
8d46553a36e68f95350a200c12f8f2e2,502.79,660,157.21,9,76.18
bbe87dce25ba8b38bb61cc7210a3f10b,218.61,287,68.39,2,76.17
0a198e95d32b1be2da9424c962a6ebfa,53.31,69.99,16.68,1,76.17
b33aaadd1a8891d2dfef0c4c3bdf0371,1144.96,1504,359.04,16,76.13
11938fcc75f6902fea1d0a6f72b54a57,452.82,594.98,142.16,2,76.11
5f0057b677eb963672bf05dfa3f16c34,162.77,213.88,51.11,4,76.1
4003520d80d0bad1d5623f7aa3c63cda,53.26,70,16.74,1,76.09
aa762680c40618316a896838866140ea,198.54,261,62.46,3,76.07
7ade73f1b9b4e965f9009a4c3a7e2c15,1395.85,1835.3,439.45,26,76.06
6d66611d7c44cc30ce351abc49a68421,10211.94,13428.6,3216.66,164,76.05
1f867308a0ce13133a4e639ff4de0c02,665.28,875.1,209.82,7,76.02
80e6699fe29150b372a0c8a1ebf7dcc8,8452.51,11119.66,2667.15,96,76.01
68f86ba270525243e68ae74044f992b9,590.8,777.5,186.7,10,75.99
a1474fd46fd3430168f7ec202da39408,2091.48,2752.5,661.02,12,75.98
b19f3ca2ea475913750f25a5c37c8d8f,3171.67,4174.16,1002.49,19,75.98
e0482f2c769468c3bbcd8a01e09d98c5,143.6,189,45.4,1,75.98
48436dade18ac8b2bce089ec2a041202,8980.21,11821.11,2840.9,134,75.97
f262cbc1c910c83959f849465454ddd3,7744.82,10199.86,2455.04,189,75.93
d180e07dc1e58c31c3f0cd599dc4d945,44.64,58.8,14.16,1,75.92
6219ba2359cfb97f2e38fd4c321eb309,260.05,342.6,82.55,5,75.9
3d01d1c414c44b5943a09619ff3853cb,230.38,303.6,73.22,4,75.88
980640c45d7a4635885491d077167e4d,761.92,1004.29,242.37,14,75.87
5a8e7d5003a1f221f9e1d6e411de7c23,8375.4,11042.1,2666.7,137,75.85
5cbbd5a299cab112b7bf23862255e43e,2066.91,2726.06,659.15,36,75.82
5343d0649eca2a983820bfe93fc4d17e,7443.95,9819.02,2375.07,70,75.81
9674754b5a0cb32b638cec001178f799,3745.58,4941.73,1196.15,84,75.79
1e8c6a4c538f286aee9573239740a4b4,272.58,359.7,87.12,5,75.78
dfc475d54e1b6dbeeb7d7d9bdaa63827,1294.61,1708.37,413.76,18,75.78
f84fa566034f5e8e880a07ec624c56af,3783.49,4993.91,1210.42,89,75.76
4e0d109ccfba9a1151c103049880c857,212.05,279.89,67.84,2,75.76
13d058e4eeac2ce8217660b2f8a05812,2832.19,3739.78,907.59,22,75.73
41c2bad7229b0c25e6becf179ebf63ff,592.08,782,189.92,20,75.71
05a940b4ecae36cadfd8e93bd9c43257,526.1,695.1,169,9,75.69
b1204cfda1d4948679db3cfc0d3cb95c,311.15,411.2,100.05,6,75.67
17ca9b9e9b9ef8fdb529001b49ebb50f,7300.9,9649.86,2348.96,115,75.66
d379f449f2a3b271bc01c0782020f705,3346.32,4423.06,1076.74,28,75.66
2d8cfba3fcd3170555941605edaa196a,34.04,45,10.96,1,75.64
55c26bcb609f480eb7868594245febb5,502.57,664.4,161.83,6,75.64
1025f0e2d44d7041d6cf58b6550e0bfa,104492.16,138208.56,33716.4,910,75.6
8ca5b19e0263150d2c57afdde2b3d011,136.52,180.6,44.08,3,75.59
d94a40fd42351c259927028d163af842,10327.23,13674.8,3347.57,100,75.52
855668e0971d4dfd7bef1b6a4133b41b,23289.88,30849.22,7559.34,300,75.5
33ab10be054370c254ddfcf0a6253422,160.87,213.2,52.33,4,75.45
1e47defeeadeca0e9a18fa5a9311e735,176.62,234.12,57.5,3,75.44
86ccac0b835037332a596a33b6949ee1,11988.73,15894.34,3905.61,178,75.43
7354220fb240bde543b3c40c060d41e7,506.87,672,165.13,7,75.43
cc419e0650a3c5ba77189a1882b7556a,76244.93,101090.96,24846.03,1651,75.42
e99e927c81e3f51739c94fcdfca9f10f,1958.77,2597.85,639.08,21,75.4
4be9ae93c4fc0f41713d71a4194ee1b3,82.83,109.9,27.07,1,75.37
63a79f5a7eb5cb48a7e5787b141c7993,614.27,815.1,200.83,11,75.36
b499c00f28f4b7069ff6550af8c1348a,7658.58,10162.18,2503.6,147,75.36
a7f13822ceb966b076af67121f87b063,9054.95,12017.69,2962.74,73,75.35
a066df7361163e7ddc5d7452dd17448b,811.98,1078.3,266.32,15,75.3
51f108f62cb87d61918159902c8f8583,228.7,303.73,75.03,3,75.3
b16d3dadc47d4eb18be3d88bad0775ce,543.66,722.1,178.44,10,75.29
729f06993dac8e860d4f02d7088ca48a,14972.09,19885.18,4913.09,94,75.29
6b243f80ed07b10f0e8aa0f21a205f3c,4712.8,6260.1,1547.3,79,75.28
f9903dd0f812c7e771fcad47b6fff231,1268.22,1684.85,416.63,10,75.27
aaed1309374718fdd995ee4c58c9dfcd,7031.17,9345.45,2314.28,104,75.24
acce39e832338debb07b02385cde5967,3572.54,4748.1,1175.56,44,75.24
f8db351d8c4c4c22c6835c19a46f01b0,37678.18,50082.6,12404.42,659,75.23
578fa3a9cb6b6dceab39231ad59cdaca,112.8,150,37.2,3,75.2
65c255b299faf2d12050937cc219c46c,66.32,88.2,21.88,2,75.19
412a4720f3e9431b4afa1476a1acddbe,1547.04,2058.1,511.06,21,75.17
e26901d5ab434ce92fd9b5c256820a4e,8721.37,11601.5,2880.13,197,75.17
67bf6941ba2f1fa1d02c375766bc3e53,3804.06,5062,1257.94,15,75.15
df47da4ae86fa4db890d05aaf24e21d8,233.32,310.5,77.18,5,75.14
fa8d335d68129e464e60c1826a683e96,105.12,139.9,34.78,1,75.14
3935fe5fe0f82787a9dcb8deb62be09d,1262.03,1681.69,419.66,16,75.05
2f4b0d3b9634b647d4edee577d7ebb7e,253.49,337.9,84.41,10,75.02
3ded4e2d5f135cb103e5949d7263d2dd,37.42,49.9,12.48,1,74.99
1dcfa3835714681d4ba4a93bc1e0fd41,889.72,1186.6,296.88,12,74.98
262237171f48e85819065498cac80d7b,449,599,150,4,74.96
d3e7d37c0df9aef383f3f2a15b0dddfb,120.66,161,40.34,1,74.94
2d50d6282f8aa2257819a77bfaa0efe0,2254.31,3008.48,754.17,42,74.93
4dbd95a08b31ede5c82d3f861cb1ce1a,277.64,370.78,93.14,4,74.88
7238a95bb63ef7e498389fb863b834a1,1696.29,2265.7,569.41,15,74.87
17908cf9b444ee34047cadd5c0f4a516,1492.57,1993.99,501.42,11,74.85
da20530872245d6cd9d2f5725613c430,235.7,314.96,79.26,2,74.83
bd4431c1a8dfa744b59e1e2a8bc99b9e,605.41,809.5,204.09,7,74.79
7a241947449cc45dbfda4f9d0798d9d0,5559.68,7434.66,1874.98,56,74.78
2e1a7d075abe038c1b2743005fe42ff1,1021.91,1366.8,344.89,18,74.77
